Country Name,Country Code,Series Name,Series Code,2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Euro area,EMU,"Children out of school, primary",SE.PRM.UNER,152594,183506,200577,196064,160579,181012,202579,264100,216592,184999,211827,241357,249849
Europe & Central Asia,ECS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.915.982.619,6.059.740.463,15.360.765,2.424.473.618,3.763.681.223,2.770.890.453,1.733.619.743,0.592255589,0.338705695,0.336675584,1.875.100.596,2.013.219.723,1.763.735.865
Europe & Central Asia,ECS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.263.766.563,5.148.243.571,1.841.891.638,1.886.180.109,2.753.789.505,2.322.773.765,1.568.079.347,1.393.854.026,1.272.148.017,1.324.315.587,1.844.986.624,2.075.572.482,2.127.330.238
Europe & Central Asia,ECS,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,188.526.356,1.892.577.322,1.907.929.769,1.905.279.314,1.905.262.947,1.871.539.297,1.882.781.915,1.852.118.662,1.868.190.299,1.930.534.873,1.904.787.862,1.868.741.521,1.910.923.116
Europe & Central Asia,ECS,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,4.669.035.539,4.752.555.871,4.719.263.498,4.687.852.267,4.725.315.692,4.743.977.961,4.742.417.237,48.007.772,4.871.834.519,4.884.067.171,4.813.755.807,4.802.764.152,4.818.342.562
Europe & Central Asia,ECS,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,3.130.365.641,3.157.102.145,3.044.858.199,2.977.702.623,2.964.095.815,2.893.639.996,2.885.937.888,2.879.712.905,2.917.072.527,2.945.714.818,2.974.386.872,2.982.581.186,300.222.966
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,877278821,880911644,884448855,887904313,890136603,893755804,898022522,902367876,906669764,910870489,914608312,918031055,920806339
Europe & Central Asia,ECS,"Population, female",SP.POP.TOTL.FE.IN,452232578,454096042,455897349,457626052,458703977,460471215,462552549,464655237,466723082,468708054,470424222,471973283,473205541
Europe & Central Asia,ECS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.455.281.067,7.292.591.422,8.644.267.693,8.823.547.666,8.660.736.848,8.875.375.181,9.133.882.693,888.163.266,8.546.087.405,8.101.885.539,7.548.028.644,7.005.419.537,6.755.231.493
Europe & Central Asia,ECS,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1.647.222.989,1.649.264.434,1.957.793.961,2.007.166.182,200.026.118,2.063.962.057,2.128.293.695,2.091.761.763,2.060.843.599,1.977.739.063,1.868.681.048,178.117.855,1.733.332.132
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2.12E+18,2.33E+18,2.05E+18,2.10E+18,2.33E+18,2.25E+17,2.35E+18,2.38E+17,2.05E+18,2.04E+18,2.16E+18,2.32E+18,2.29E+17
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,2.419.924.032,2.647.065.637,2.319.012.954,2.366.646.742,2.617.165.788,2.513.327.982,2.614.350.033,2.636.836.152,2.261.969.884,2.244.616.875,2.367.007.971,2.529.033.145,2.490.643.673
Europe & Central Asia,ECS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.498.383.861,4.498.328.157,4.515.832.726,4.518.411.938,4.527.733.918,4.535.597.915,4.539.987.509,4.540.602.535,4.539.427.553,4.541.788.258,4.544.232.612,454.377.364,4.548.592.585
Europe & Central Asia,ECS,"Children out of school, primary, female",SE.PRM.UNER.FE,751719,625396,668776,584263,554373,551209,480265,528681,469530,461623,471381,502752,513874
Europe & Central Asia,ECS,"Children out of school, primary",SE.PRM.UNER,1441081,1171885,1298294,1139206,1087234,1106505,963149,1092714,984421,976226,985756,1061124,1102867
Europe & Central Asia (excluding high income),ECA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.426.752.735,123.487.196,3.466.723.732,6.445.314.408,7.687.251.034,3.316.055.667,3.984.712.355,2.981.308.689,4.003.578.207,1.122.313.974,3.153.186.175,2.613.234.248,2.889.860.737
Europe & Central Asia (excluding high income),ECA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.335.697.077,1.403.086.674,3.938.027.582,7.768.715.481,8.714.229.877,5.345.804.418,3.395.480.966,2.585.382.937,2.946.785.657,332.208.191,5.349.815.088,3.926.155.289,3.949.387.891
Europe & Central Asia (excluding high income),ECA,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.058.394.846,1.070.307.717,1.151.203.522,1.155.005.263,1.202.919.038,1.104.407.245,1.102.577.186,1.094.551.643,1.084.436.797,1.182.957.582,1.181.100.827,1.200.629.738,1.276.309.258
Europe & Central Asia (excluding high income),ECA,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,4.734.884.036,4.862.479.484,4.833.552.067,478.949.397,48.663.497,4.921.034.432,4.922.956.673,4.988.103.134,508.684.887,5.022.237.562,478.041.944,4.672.532.801,4.650.694.926
Europe & Central Asia (excluding high income),ECA,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,2.746.882.937,2.774.150.103,2.706.843.777,2.678.721.657,2.687.224.782,2.600.577.808,2.605.175.904,2.555.802.685,2.551.046.841,2.510.751.533,2.493.601.497,2.461.621.492,2.447.825.382
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,393193724,394372190,396021638,398060162,400286509,402534958,405034557,407530837,410073645,412538477,414846200,416880073,418757748
Europe & Central Asia (excluding high income),ECA,"Population, female",SP.POP.TOTL.FE.IN,204590210,205239699,206114547,207163804,208285539,209403167,210636329,211863236,213121263,214327404,215435099,216402980,217303048
Europe & Central Asia (excluding high income),ECA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.944.210.374,6.991.785.294,8.335.187.854,794.300.955,7.377.018.736,6.815.568.861,6.906.557.819,7.006.338.631,7.296.605.944,7.234.563.806,7.065.761.585,6.820.968.362,6.959.025.179
Europe & Central Asia (excluding high income),ECA,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1.597.155.068,1.632.340.494,1.917.299.599,1.871.864.601,1.756.396.513,1.714.421.867,1.734.137.266,1.790.753.839,190.977.943,1.912.151.557,1.895.823.488,189.422.554,1.915.577.133
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,2.68E+17,3.32E+17,2.61E+16,3.12E+17,3.85E+17,4.09E+17,4.34E+17,4.05E+17,3.10E+17,2.97E+17,3.33E+17,3.42E+17,3.49E+17
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,682.628.003,843.033.429,6.595.337.357,7.836.433.512,9.626.438.555,1.014.901.298,1.071.766.036,9.927.558.277,7.557.499.695,718.928.646,8.026.773.317,8.213.360.066,8.343.550.431
Europe & Central Asia (excluding high income),ECA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.508.748.518,4.488.702.241,4.494.065.932,4.481.614.739,4.483.114.933,4.478.857.746,4.468.349.299,4.453.938.966,4.445.341.893,4.439.405.708,4.439.433.066,4.434.598.992,4.433.943.698
Europe & Central Asia (excluding high income),ECA,"Children out of school, primary, female",SE.PRM.UNER.FE,521426,413076,445288,377143,369787,383792,334064,357441,327540,335062,328591,344459,351590
Europe & Central Asia (excluding high income),ECA,"Children out of school, primary",SE.PRM.UNER,978096,765063,859681,734744,719275,749769,650019,724973,677723,694861,675750,710491,736164
Europe & Central Asia (IDA & IBRD countries),TEC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,840.253.419,1.044.412.838,3.466.723.732,6.142.553.602,7.650.008.079,3.334.922.677,2.785.000.567,2.082.447.939,3.731.691.193,0.388838297,2.755.649.238,2.565.728.801,2.643.281.927
Europe & Central Asia (IDA & IBRD countries),TEC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.196.023.979,1.082.086.843,3.785.557.688,7.009.283.603,8.200.847.093,4.785.569.806,3.366.824.642,230.918.243,2.219.572.933,2.844.222.698,4.810.288.428,3.447.445.127,3.658.684.457
Europe & Central Asia (IDA & IBRD countries),TEC,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.217.226.643,1.229.616.954,129.793.521,1.304.945.488,1.360.675.616,1.267.556.659,1.260.388.662,1.255.801.937,1.233.879.395,1.322.518.952,1.314.793.471,1.353.343.095,1.418.131.183
Europe & Central Asia (IDA & IBRD countries),TEC,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,4.667.962.435,479.537.204,4.777.343.251,4.723.696.523,4.788.576.999,4.836.578.772,483.731.459,4.917.039.922,5.016.553.259,4.965.857.663,4.756.216.146,4.665.354.189,4.645.308.924
Europe & Central Asia (IDA & IBRD countries),TEC,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,2.702.665.222,2.738.110.835,267.320.568,2.639.154.921,2.629.229.001,2.546.852.177,254.633.526,2.516.978.534,2.512.376.725,2.498.880.871,249.340.103,2.475.826.467,2.469.611.221
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,435624501,436807654,438478422,440398383,442630386,444865680,447330442,449780961,452263661,454682913,456945557,458942666,460788476
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, female",SP.POP.TOTL.FE.IN,226505200,227163383,228052446,229039751,230159219,231261033,232465303,233658524,234878251,236057211,237140947,238091291,238976906
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.278.750.876,7.107.889.402,8.387.325.309,8.167.217.945,7.698.606.731,7.258.611.455,7.365.021.971,734.009.598,7.423.750.427,7.206.549.644,6.922.755.871,6.587.358.011,6.672.682.472
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,166.856.336,1.668.340.539,1.938.475.041,1.932.607.481,1.853.018.559,1.827.637.586,1.853.783.271,1.869.189.618,1.942.707.762,1.912.991.112,1.874.442.094,1.853.590.458,1.853.567.352
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,3.17E+17,3.93E+17,3.11E+17,3.66E+17,4.44E+16,4.64E+17,4.92E+17,4.65E+17,3.63E+17,3.49E+17,3.91E+16,4.07E+17,4.15E+17
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,7.285.228.076,8.994.918.218,710.346.886,8.309.822.043,1.004.179.741,1.043.247.127,1.100.065.566,1.033.079.193,8.019.893.846,7.677.400.469,85.625.074,8.876.153.964,9.013.795.649
Europe & Central Asia (IDA & IBRD countries),TEC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.506.794.292,4.488.238.218,4.494.483.907,4.483.474.385,44.835.091,4.480.585.526,4.470.861.867,4.458.639.351,4.450.821.577,4.443.875.911,4.442.987.929,44.397.818,4.437.560.084
Europe & Central Asia (IDA & IBRD countries),TEC,"Children out of school, primary, female",SE.PRM.UNER.FE,601960,486264,516083,435983,424694,428339,371874,396005,362691,367420,357856,366028,363624
Europe & Central Asia (IDA & IBRD countries),TEC,"Children out of school, primary",SE.PRM.UNER,1146384,916772,1003257,855689,833569,840835,728036,804474,750778,763033,737847,763979,767092
European Union,EUU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.510.665.652,4.164.971.935,0.839262247,1.531.122.704,3.289.449.396,2.662.841.655,1.219.993.423,0.199343827,-0.06164468,0.183334861,1.429.107.433,173.860.862,1.630.522.608
European Union,EUU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.966.345.493,323.523.528,167.883.896,0.929440948,161.710.658,1.675.270.124,1.279.987.054,0.982645555,103.644.083,0.874115426,1.464.064.024,2.002.209.227,2.199.603.922
European Union,EUU,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.596.350.776,2.620.397.291,2.574.584.596,2.564.748.955,2.558.397.419,2.571.946.973,2.594.464.269,2.535.788.534,2.581.066.061,2.602.813.661,2.542.627.805,2.488.434.064,249.816.383
European Union,EUU,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,4.477.444.275,4.531.173.445,4.487.774.619,4.481.206.489,4.492.095.621,4.486.106.574,4.473.071.216,4.505.911.568,4.547.680.571,4.612.480.287,468.262.143,473.673.915,4.784.536.385
European Union,EUU,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,3.152.808.492,3.180.224.378,303.741.289,2.938.667.341,289.247.794,2.810.790.882,2.770.146.177,277.555.836,2.830.691.714,2.899.285.785,3.002.991.395,3.062.192.383,3.106.072.387
European Union,EUU,"Population, total",SP.POP.TOTL,438468397,439876674,440917801,441532415,440746989,441395937,442469469,443576675,444543761,445487730,446186344,446915113,447196538
European Union,EUU,"Population, female",SP.POP.TOTL.FE.IN,224743272,225460995,225990908,226293768,225875226,226182177,226699908,227220503,227650560,228051160,228313071,228584066,228627883
European Union,EUU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.319.998.507,7.890.320.926,9.270.313.434,9.939.972.669,100.720.577,1.097.197.333,1.147.600.542,1.104.568.778,1.019.973.116,9.382.529.276,8.442.933.429,7.578.076.778,7.027.859.491
European Union,EUU,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1.810.129.776,1.758.001.797,2.091.465.491,2.261.761.075,2.388.609.776,2.591.164.781,271.365.108,2.607.588.154,2.415.823.174,2.239.083.616,2.001.652.018,1.804.286.255,1.692.958.833
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1.47E+18,1.62E+18,1.47E+18,1.45E+18,1.57E+18,1.46E+18,1.53E+17,1.56E+18,1.35E+18,1.39E+18,1.47E+18,1.60E+18,1.57E+18
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,3.355.445.423,369.208.485,3.336.938.985,3.294.306.331,3.571.616.003,3.316.051.626,3.456.964.745,3.524.585.973,3.047.449.755,3.116.843.604,330.237.909,3.573.730.125,3.508.380.749
European Union,EUU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,447.455.695,4.488.207.746,4.513.519.135,452.655.384,4.545.153.802,4.563.197.067,4.577.663.939,4.586.919.493,4.589.265.022,4.597.105.125,4.600.371.221,4.601.498.661,4.606.283.257
European Union,EUU,"Children out of school, primary, female",SE.PRM.UNER.FE,236311,221040,232575,216933,197248,187697,179286,212144,193221,192393,221741,244133,249453
European Union,EUU,"Children out of school, primary",SE.PRM.UNER,472352,420521,453783,419350,388999,392888,375755,448090,409188,414718,470182,525908,544862
High income,HIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.645.785.294,4.489.559.954,130.470.991,1.807.352.306,3.316.857.109,2.585.324.328,1.464.832.656,102.514.803,0.368046842,0.394769307,1.585.588.017,1.850.815.083,1.530.895.642
High income,HIC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.174.343.787,3.823.485.196,104.358.317,1.430.355.746,1.933.820.705,1.939.484.174,1.306.816.611,1.116.331.719,0.983152206,0.765975376,1.830.272.796,2.011.773.449,1.884.951.067
High income,HIC,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.247.734.539,2.213.127.762,2.192.414.859,2.169.779.903,214.528.978,2.144.123.658,2.155.488.073,2.091.981.858,2.096.182.658,2.091.301.896,2.089.022.541,2.035.315.429,2.020.497.211
High income,HIC,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,4.978.727.725,4.991.438.796,4.858.118.682,488.664.773,4.836.783.561,4.837.017.505,4.855.658.709,4.892.968.103,4.921.535.035,5.039.173.317,5.030.977.312,5.084.464.903,514.469.439
High income,HIC,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,3.905.564.398,3.862.543.268,366.991.828,3.567.419.076,3.550.291.378,3.528.225.494,3.552.949.509,3.605.444.496,3.679.961.234,3.747.048.688,3.810.128.871,3.880.909.494,3.948.581.998
High income,HIC,"Population, total",SP.POP.TOTL,1128710968,1138167727,1146611428,1154194529,1159642350,1166465944,1173351852,1180423771,1187317397,1194191812,1200273639,1205941621,1210795776
High income,HIC,"Population, female",SP.POP.TOTL.FE.IN,569724745,573992624,577781900,581203774,583625458,586824901,590104786,593472488,596705596,599874103,602606966,605123010,607263564
High income,HIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.995.020.296,6.126.099.508,775.176.322,8.102.361.913,8.033.432.125,820.057.546,804.922.853,753.257.703,6.910.026.596,6.454.363.495,5.903.456.886,5.386.628.158,5.092.813.862
High income,HIC,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1.392.525.258,1.443.942.966,1.752.461.265,1.812.868.571,1.834.695.931,1.892.370.871,1.889.525.759,1.784.872.529,1.647.365.005,1.516.800.683,140.926.396,1.348.035.424,1.253.765.853
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,4.35E+18,4.63E+18,4.34E+16,4.55E+18,4.91E+18,4.92E+18,4.98E+18,5.08E+18,4.81E+18,4.91E+18,5.13E+18,5.46E+18,5.50E+18
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,3.856.424.141,4.065.300.221,3.784.197.439,3.941.198.493,4.234.881.608,4.214.361.159,4.240.067.327,4.306.608.537,4.047.432.281,411.125.094,4.275.456.422,4.524.056.275,4.546.237.168
High income,HIC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.359.948.916,4.368.264.813,438.327.775,4.385.466.073,4.388.430.236,439.263.685,440.094.967,4.410.020.633,4.412.407.145,4.419.057.666,4.425.769.602,4.433.679.376,4.446.963.704
High income,HIC,"Children out of school, primary, female",SE.PRM.UNER.FE,651654,601838,636223,564434,626199,635604,752164,608492,521626,360174,419386,448482,466663
High income,HIC,"Children out of school, primary",SE.PRM.UNER,1367865,1185222,1436978,1283174,1384296,1376913,1516785,1346879,1070483,741370,882907,950498,1051972
Low income,LIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.952.209.909,1.205.085.555,4.845.331.153,4.723.547.295,8.055.495.073,717.420.534,5.699.129.896,4.405.352.342,4.893.565.423,5.796.724.098,8.279.536.723,39.113.344,2.825.100.281
Low income,LIC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.430.665.882,1.095.264.596,240.550.487,6.391.195.051,109.234.478,5.893.274.544,4.715.308.133,2.206.610.165,4.333.742.843,4.905.611.843,6.191.151.484,4.729.021.523,4.530.918.481
Low income,LIC,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.777145196,0.799221671,0.805046063,0.824920833,0.866573354,0.931203266,0.946188654,0.965711746,0.974348729,1.003.407.168,1.038.023.456,1.059.917.949,1.072.860.194
Low income,LIC,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,4.609.274.163,4.567.392.633,451.694.928,447.423.948,4.445.821.654,4.407.548.458,4.402.508.769,4.383.213.434,4.358.025.191,4.344.385.163,4.331.766.578,4.317.270.307,4.298.406.462
Low income,LIC,"Population, total",SP.POP.TOTL,472947450,486468200,500104939,513783318,527467149,541205688,555116804,569367413,584084928,599290280,614965124,631147232,647870823
Low income,LIC,"Population, female",SP.POP.TOTL.FE.IN,237765488,244602349,251482479,258348736,265176164,271997025,278882362,285934197,293229904,300783327,308581240,316639810,324971017
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.854.630.411,4.902.823.141,5.049.788.075,5.186.171.315,516.199.419,514.576.608,4.983.287.923,4.905.818.948,5.025.586.379,5.037.344.925,5.036.421.637,5.027.586.941,5.027.319.905
Low income,LIC,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1.146.423.262,1.151.818.178,117.740.782,1.223.394.005,1.250.174.282,1.262.568.102,1.239.030.702,1.223.831.914,1.261.552.747,1.257.113.873,1.252.721.909,1.247.462.589,1.246.678.068
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,4.31E+16,5.16E+16,5.22E+16,5.78E+16,4.04E+16,3.84E+16,3.95E+16,4.24E+16,4.18E+16,3.87E+16,4.09E+16,4.26E+16,4.48E+15
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,9.107.096.794,1.060.481.831,1.043.554.173,1.125.394.877,765.851.899,7.103.543.146,7.124.230.939,7.444.299.767,7.159.337.401,6.461.046.361,6.653.024.541,6.743.506.031,6.921.752.812
Low income,LIC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.393.813.882,4.389.147.077,4.382.232.247,4.377.618.133,4.375.771.711,4.369.916.372,4.371.317.512,437.661.274,4.385.197.388,4.392.011.779,4.400.446.739,4.408.571.302,4.416.890.061
Low income,LIC,"Children out of school, primary, female",SE.PRM.UNER.FE,12399502,11314836,11308150,11731716,11363078,11145049,11081717,11148989,11782218,11787327,11959100,12049727,11904591
Low income,LIC,"Children out of school, primary",SE.PRM.UNER,21997324,19902280,19901732,20641500,19848510,19770078,19550124,19901330,21009368,21142232,21404156,21486156,21575852
Lower middle income,LMC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.746.721.218,1.108.242.266,545.990.755,4.827.341.901,6.332.794.838,5.196.186.155,5.316.235.313,5.059.600.782,3.882.873.899,3.372.174.253,3.627.096.107,3.945.068.664,3.319.253.727
Lower middle income,LMC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.022.074.624,104.033.794,3.819.409.525,8.836.002.083,8.705.689.638,7.111.388.163,4.418.702.817,4.265.206.616,34.272.875,2.517.845.936,4.122.201.459,3.398.105.023,3.235.371.769
Lower middle income,LMC,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.881859299,0.944532446,1.026.445.329,0.954775581,0.963284633,0.990554253,0.976251221,0.998638779,1.033.256.585,1.063.700.187,1.029.992.528,1.102.857.144,1.061.471.606
Lower middle income,LMC,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,..,..,..,3.211.127.009,..,3.159.363.189,..,..,..,..,..,2.851.409.556,3.054.948.969
Lower middle income,LMC,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,2.508.010.733,2.458.222.006,2.414.419.687,2.355.700.174,2.284.510.919,2.214.734.871,2.155.230.983,2.128.799.347,2.104.154.207,2.057.747.281,2.037.660.164,1.996.349.147,2.009.867.366
Lower middle income,LMC,"Population, total",SP.POP.TOTL,2746406133,2790205950,2834272715,2878875404,2923659939,2968243908,3013187396,3058248975,3103569257,3149022555,3194517542,3240031866,3285416867
Lower middle income,LMC,"Population, female",SP.POP.TOTL.FE.IN,1346739535,1368286701,1390009923,1412048573,1434229983,1456355917,1478688265,1501071187,1523561385,1546086747,1568607139,1591113902,1613539076
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.918.029.805,5.618.583.396,5.615.589.498,5.581.573.359,5.403.870.749,5.344.669.859,5.341.960.401,5.355.489.566,5.638.716.257,5.740.052.514,5.714.842.287,5.553.044.878,5.300.956.131
Lower middle income,LMC,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1.647.089.825,1.643.905.768,1.666.525.759,168.521.831,1.687.881.071,1.706.838.362,174.235.865,1.761.666.288,182.480.726,1.877.962.329,1.893.556.622,1.953.790.731,1.913.223.655
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,3.72E+17,4.21E+17,4.28E+15,5.20E+17,5.94E+17,6.23E+17,6.34E+17,6.60E+17,6.46E+17,6.74E+17,7.25E+17,7.35E+17,7.74E+17
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,1.353.266.558,1.508.768.969,1.509.029.818,1.806.542.548,2.030.275.835,2.098.934.416,2.105.310.154,2.157.087.989,2.081.018.535,2.139.539.533,2.268.424.167,2.267.546.848,2.354.578.725
Lower middle income,LMC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,3.240.100.364,3.217.698.528,3.205.384.031,318.994.688,3.160.745.925,3.132.170.257,3.126.760.842,3.131.472.963,313.636.194,3.138.447.666,3.144.500.445,3.139.657.574,315.787.964
Lower middle income,LMC,"Children out of school, primary, female",SE.PRM.UNER.FE,17574820,17173684,16988880,16086361,15684134,15566955,15273540,17421854,18194548,18035768,17989240,17787446,18118342
Lower middle income,LMC,"Children out of school, primary",SE.PRM.UNER,31421036,32675838,33388072,32173672,32714266,31229170,30218094,33557296,34970940,34020304,34011616,32696956,33376640
Middle East & North Africa,MEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.167.823.301,1.127.066.524,2.920.897.118,3.749.157.276,4.524.211.505,3.731.209.508,2.964.004.999,2.346.268.657,1.494.759.286,1.852.075.752,1.491.939.455,1.945.793.046,1.048.834.037
Middle East & North Africa,MEA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.349.756.224,1.734.907.597,-574.274.653,106.051.076,1.241.511.582,4.787.045.371,1.521.878.212,0.593020752,0.429237409,0.560467633,6.390.654.712,8.206.537.292,1.670.625.755
Middle East & North Africa,MEA,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.754.678.672,1.907.983.776,1.799.723.229,1.663.059.366,1.660.277.708,1.585.101.382,1.466.989.058,1.452.865.837,136.859.662,1.417.395.199,1.406.298.241,1.704.357.903,1.594.270.664
Middle East & North Africa,MEA,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,1.758.909.364,1.702.375.329,1.597.978.272,1.631.710.685,..,1.681.238.591,..,1.512.177.282,1.759.178.532,1.735.562.234,1.652.035.311,..,..
Middle East & North Africa,MEA,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,1.025.264.996,9.493.702.797,9.321.441.481,8.733.651.192,8.246.744.174,8.075.212.433,8.084.078.649,8.087.368.147,8.593.043.227,8.639.613.182,8.150.863.742,6.715.981.893,6.507.832.269
Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,361929175,369823227,377883960,385917928,393942668,401968363,409968633,417924350,425821771,433616042,441298977,448974232,456709496
